time,com_x,com_y,com_z,base_x,base_y,base_z,base_roll,base_pitch,base_yaw,support_x_min,support_x_max,support_y_min,support_y_max,com_inside_support,left_contact,right_contact,support_point_count,left_fx,left_fy,left_fz,right_fx,right_fy,right_fz,left_contact_x_mean,left_contact_y_mean,right_contact_x_mean,right_contact_y_mean,right_minus_left_fz,left_force_age,right_force_age,left_force_stale,right_force_stale,com_support_signed_distance,source_sim_time,pose_updated
0.67,-0.11945136791612014,-0.3206830117571977,0.2495776670753231,-0.13282907837897545,-0.35049979315845364,0.31684308688831114,0.8088437996579728,0.02585938969049188,-0.4723852646188791,-0.14172246929689797,0.16059357988624545,-0.17228839496414156,0.048896087024159415,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.23287998960884737,0.663,1
0.68,-0.11945136791612014,-0.3206830117571977,0.2495776670753231,-0.13282907837897545,-0.35049979315845364,0.31684308688831114,0.8088437996579728,0.02585938969049188,-0.4723852646188791,-0.14172246929689797,0.16059357988624545,-0.17228839496414156,0.048896087024159415,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.23287998960884737,0.663,0
0.6900000000000001,-0.1290714307460592,-0.3378855128246568,0.2350714077610148,-0.14481354311223285,-0.3727704216965881,0.2993222064312083,0.8938641557282117,0.027034319607763667,-0.4687843759548066,-0.14321880038000945,0.15441371372957435,-0.1710328253043321,0.04033300328163793,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.25274425923044574,0.681,1
0.7000000000000001,-0.13819532487855152,-0.3542629753083648,0.21881317825088348,-0.15609915785520184,-0.3938126920062677,0.27972069741625594,0.974155674196564,0.028587857093711644,-0.465107472360969,-0.14522901829877466,0.1478926245848148,-0.17107493704209895,0.02961990798699904,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.2703866566669566,0.6980000000000001,1
0.71,-0.13819532487855152,-0.3542629753083648,0.21881317825088348,-0.15609915785520184,-0.3938126920062677,0.27972069741625594,0.974155674196564,0.028587857093711644,-0.465107472360969,-0.14522901829877466,0.1478926245848148,-0.17107493704209895,0.02961990798699904,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.2703866566669566,0.6980000000000001,0
0.72,-0.14728450847903285,-0.3710301131397374,0.20047407859244043,-0.1672042779914496,-0.4151376172867377,0.25749857950650734,1.0599985090899793,0.03230078682525493,-0.46325761384867437,-0.1471615876772797,0.13980928189203612,-0.17316209813503614,0.017258502687970467,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.28635734192036183,0.7150000000000001,1
0.73,-0.14728450847903285,-0.3710301131397374,0.20047407859244043,-0.1672042779914496,-0.4151376172867377,0.25749857950650734,1.0599985090899793,0.03230078682525493,-0.46325761384867437,-0.1471615876772797,0.13980928189203612,-0.17316209813503614,0.017258502687970467,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.28635734192036183,0.7150000000000001,0
0.74,-0.15607067694950832,-0.38789461193254654,0.17977483378374537,-0.17812873484313474,-0.43644350406145843,0.23224000255350494,1.148391431619408,0.03505023924512566,-0.4616259776009203,-0.14929674097642398,0.13236036767541937,-0.17658377049500867,0.001415064418761984,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3013652803253464,0.732,1
0.75,-0.16484581729357753,-0.4051457608793153,0.15793832631138666,-0.18933205063109232,-0.45798741445817864,0.20489330930227118,1.2494515597630536,0.029411870857098524,-0.46140283154068473,-0.15090638914069468,0.12244222426087191,-0.18214450042782807,-0.016272488719115324,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3147034941029315,0.749,1
0.76,-0.16484581729357753,-0.4051457608793153,0.15793832631138666,-0.18933205063109232,-0.45798741445817864,0.20489330930227118,1.2494515597630536,0.029411870857098524,-0.46140283154068473,-0.15090638914069468,0.12244222426087191,-0.18214450042782807,-0.016272488719115324,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3147034941029315,0.749,0
0.77,-0.17412295775119319,-0.4228210176765795,0.1376308069492204,-0.2017332237688374,-0.4800883685814608,0.17703416183867163,1.3714364568819146,0.008404313716135495,-0.4573997563832462,-0.1542076946753209,0.10975159730578475,-0.18989840462112978,-0.039711663582840305,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32766421206974883,0.766,1
0.78,-0.17412295775119319,-0.4228210176765795,0.1376308069492204,-0.2017332237688374,-0.4800883685814608,0.17703416183867163,1.3714364568819146,0.008404313716135495,-0.4573997563832462,-0.1542076946753209,0.10975159730578475,-0.18989840462112978,-0.039711663582840305,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32766421206974883,0.766,0
0.79,-0.183180762348815,-0.4401443878802367,0.11511838307622306,-0.21341812034942173,-0.5011918666069969,0.14597977386303837,1.5023953205466227,-0.008926594869505951,-0.4594541208121148,-0.15771925664338127,0.09282750802526031,-0.2017995194017283,-0.06685914513312666,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3353486204660442,0.783,1
0.8,-0.19209554114341265,-0.4565789100393533,0.09013467130679165,-0.22445218674311002,-0.5205672633245337,0.111385190616841,1.6375479156324109,-0.021704436945521995,-0.46556375062141453,-0.17294155504668868,0.08522640296268416,-0.23348764623061585,-0.08994659854188092,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32067519238471426,0.8,1
0.81,-0.19209554114341265,-0.4565789100393533,0.09013467130679165,-0.22445218674311002,-0.5205672633245337,0.111385190616841,1.6375479156324109,-0.021704436945521995,-0.46556375062141453,-0.17294155504668868,0.08522640296268416,-0.23348764623061585,-0.08994659854188092,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32067519238471426,0.8,0
0.8200000000000001,-0.19372047133189216,-0.46087717093703273,0.08789434875171478,-0.22631602668479842,-0.5251120680508402,0.10758910921883823,1.6493079304733151,-0.014060735808715263,-0.4680997468870967,-0.17443914080429637,0.08506384106976775,-0.23255616751697017,-0.09568397125982242,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.31824919639604743,0.8150000000000001,1
0.8300000000000001,-0.19372047133189216,-0.46087717093703273,0.08789434875171478,-0.22631602668479842,-0.5251120680508402,0.10758910921883823,1.6493079304733151,-0.014060735808715263,-0.4680997468870967,-0.17443914080429637,0.08506384106976775,-0.23255616751697017,-0.09568397125982242,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.31824919639604743,0.8150000000000001,0
0.84,-0.1946904071712635,-0.4635595774084407,0.08818041669591348,-0.22725146663381104,-0.5276531809450987,0.10901369209192091,1.6432217655504144,-0.0023702307249708334,-0.47155051952542254,-0.17129889686496125,0.0891770501893093,-0.22517963288738924,-0.09811600484698697,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3216672383749589,0.8330000000000001,1
0.85,-0.1946904071712635,-0.4635595774084407,0.08818041669591348,-0.22725146663381104,-0.5276531809450987,0.10901369209192091,1.6432217655504144,-0.0023702307249708334,-0.47155051952542254,-0.17129889686496125,0.0891770501893093,-0.22517963288738924,-0.09811600484698697,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3216672383749589,0.8330000000000001,0
0.86,-0.1952851415486321,-0.46394887646851407,0.088410970910108,-0.2275081379524285,-0.5282454617853108,0.10899784234534195,1.649783425532316,-0.0016335224521257447,-0.46732218766318157,-0.1728857184926222,0.08574891219855843,-0.2238262611148084,-0.0987678987007211,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32049098255548436,0.8500000000000001,1
0.87,-0.19753254615130222,-0.4636944617363138,0.08880457793754587,-0.22913159429724914,-0.5284855517491079,0.10932900770137408,1.6528112536479513,-0.001636172274197078,-0.4572124417463681,-0.176613429355039,0.08134168609765413,-0.21987470724727942,-0.0976295548170594,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32280469028034936,0.867,1
0.88,-0.19753254615130222,-0.4636944617363138,0.08880457793754587,-0.22913159429724914,-0.5284855517491079,0.10932900770137408,1.6528112536479513,-0.001636172274197078,-0.4572124417463681,-0.176613429355039,0.08134168609765413,-0.21987470724727942,-0.0976295548170594,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32280469028034936,0.867,0
0.89,-0.20105061015269832,-0.46330044611147636,0.08893767524011004,-0.23177256943967703,-0.5283372854035113,0.10967162883450111,1.653091195583912,-0.005821450722456501,-0.44364146169687063,-0.18597167350402136,0.0719581770609969,-0.21615380205193252,-0.09736860454246178,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32037675400140614,0.884,1
0.9,-0.20105061015269832,-0.46330044611147636,0.08893767524011004,-0.23177256943967703,-0.5283372854035113,0.10967162883450111,1.653091195583912,-0.005821450722456501,-0.44364146169687063,-0.18597167350402136,0.0719581770609969,-0.21615380205193252,-0.09736860454246178,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32037675400140614,0.884,0
0.91,-0.20504450204807287,-0.4621276547766014,0.08888716902036005,-0.2351384690142893,-0.527393502086283,0.10994213142610704,1.653055289108353,-0.013615419156432723,-0.43338402865052905,-0.19579133207580476,0.06684859783060908,-0.2125586172909843,-0.09548622365207095,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3217671044986834,0.901,1
0.92,-0.20938960985163507,-0.45963521731872176,0.08833448308245272,-0.23878694087793959,-0.5251240691276494,0.10962811823771046,1.6505088277411462,-0.020541594011157256,-0.42088570072618037,-0.20524587740655006,0.05761041809102512,-0.2072530612056529,-0.09253315257359607,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.323442516631467,0.919,1
0.93,-0.20938960985163507,-0.45963521731872176,0.08833448308245272,-0.23878694087793959,-0.5251240691276494,0.10962811823771046,1.6505088277411462,-0.020541594011157256,-0.42088570072618037,-0.20524587740655006,0.05761041809102512,-0.2072530612056529,-0.09253315257359607,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.323442516631467,0.919,0
0.9400000000000001,-0.21370941773395147,-0.457385683061054,0.0885032101354228,-0.24245896910771522,-0.5231921827964406,0.10970201712355836,1.6499887927429535,-0.026626197067253988,-0.40893248199185095,-0.21432397094901046,0.048699993537991496,-0.20192311708872135,-0.08992749413193894,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32477211901757,0.937,1
0.9500000000000001,-0.21370941773395147,-0.457385683061054,0.0885032101354228,-0.24245896910771522,-0.5231921827964406,0.10970201712355836,1.6499887927429535,-0.026626197067253988,-0.40893248199185095,-0.21432397094901046,0.048699993537991496,-0.20192311708872135,-0.08992749413193894,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32477211901757,0.937,0
0.96,-0.21717540271126184,-0.4554319969451232,0.08819933466927277,-0.24508204916031442,-0.5216048246914435,0.10931242353355,1.6493182415578296,-0.022977862096762475,-0.3963245221413357,-0.2209019840824667,0.04202542977891496,-0.196800954488792,-0.08783500441468318,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3252841797480095,0.9540000000000001,1
0.97,-0.21717540271126184,-0.4554319969451232,0.08819933466927277,-0.24508204916031442,-0.5216048246914435,0.10931242353355,1.6493182415578296,-0.022977862096762475,-0.3963245221413357,-0.2209019840824667,0.04202542977891496,-0.196800954488792,-0.08783500441468318,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3252841797480095,0.9540000000000001,0
0.98,-0.21988032228893845,-0.4539166534891372,0.08753513217917132,-0.24664573883924548,-0.5205564671267399,0.10856819567505,1.6479440321598033,-0.0076461776022847105,-0.38395163474423777,-0.226152801372194,0.03801427193113657,-0.19299886341481107,-0.08630143725718227,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32525121017682884,0.9710000000000001,1
0.99,-0.22343307019391073,-0.45295508099880294,0.08729516816507532,-0.24923598763803492,-0.5199570644612986,0.10837005845747355,1.6470066700574038,-0.006034117107541248,-0.3706219281343975,-0.23337311756315732,0.02962339948471296,-0.18829657562317184,-0.08536103251727013,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.326123365691568,0.988,1
1.0,-0.22343307019391073,-0.45295508099880294,0.08729516816507532,-0.24923598763803492,-0.5199570644612986,0.10837005845747355,1.6470066700574038,-0.006034117107541248,-0.3706219281343975,-0.23337311756315732,0.02962339948471296,-0.18829657562317184,-0.08536103251727013,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.326123365691568,0.988,0
1.01,-0.22692462390403056,-0.45197353739893187,0.08755896826473215,-0.25177674699297714,-0.5193976745726167,0.10843238248448434,1.6486474605871178,0.001393555472030885,-0.3584196795519662,-0.24045397945870006,0.024430987085752802,-0.18613173084261875,-0.0844458055299931,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32563842864456727,1.005,1
1.02,-0.22692462390403056,-0.45197353739893187,0.08755896826473215,-0.25177674699297714,-0.5193976745726167,0.10843238248448434,1.6486474605871178,0.001393555472030885,-0.3584196795519662,-0.24045397945870006,0.024430987085752802,-0.18613173084261875,-0.0844458055299931,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32563842864456727,1.005,0
1.03,-0.2309970314164396,-0.45121147928785116,0.08743447241068539,-0.25493671510268795,-0.518939980243497,0.10830137022558942,1.6469148263032367,0.002835044078389235,-0.3461042269322147,-0.2487793762430214,0.016697944962398695,-0.18317288686246955,-0.08377896806064657,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3260214230965334,1.023,1
1.04,-0.2309970314164396,-0.45121147928785116,0.08743447241068539,-0.25493671510268795,-0.518939980243497,0.10830137022558942,1.6469148263032367,0.002835044078389235,-0.3461042269322147,-0.2487793762430214,0.016697944962398695,-0.18317288686246955,-0.08377896806064657,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3260214230965334,1.023,0
1.05,-0.23526407603348942,-0.45018186088112877,0.08725904810699879,-0.25845637571290114,-0.5181615013830414,0.10813811457231028,1.646602946026821,-0.0011035557524869315,-0.33333842912726114,-0.2572156585066036,0.007412616407294993,-0.17809223036651273,-0.08302268332971864,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32621391107488484,1.04,1
1.06,-0.23881153490691118,-0.44921916031053316,0.08753914478430691,-0.26111389509873467,-0.5175237311952882,0.10832796725974322,1.6469874863754186,0.0045547468474183474,-0.32153266653214024,-0.26448735981879096,0.0024401260984189474,-0.1755596950301638,-0.08229395947357472,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32569896351903527,1.057,1
1.07,-0.23881153490691118,-0.44921916031053316,0.08753914478430691,-0.26111389509873467,-0.5175237311952882,0.10832796725974322,1.6469874863754186,0.0045547468474183474,-0.32153266653214024,-0.26448735981879096,0.0024401260984189474,-0.1755596950301638,-0.08229395947357472,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32569896351903527,1.057,0
1.08,-0.2423493687323946,-0.44888881516309287,0.08762765525119574,-0.2637337781648561,-0.5174746684289243,0.10838715022576577,1.6465923164576601,0.009339470584589248,-0.3097646305810863,-0.27110912998219766,-0.004624207320178042,-0.172508746379802,-0.08225288533522425,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3259957783739825,1.074,1
1.09,-0.2423493687323946,-0.44888881516309287,0.08762765525119574,-0.2637337781648561,-0.5174746684289243,0.10838715022576577,1.6465923164576601,0.009339470584589248,-0.3097646305810863,-0.27110912998219766,-0.004624207320178042,-0.172508746379802,-0.08225288533522425,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3259957783739825,1.074,0
1.1,-0.24684571665812755,-0.4481839868781607,0.08704973917558387,-0.267450665620467,-0.5169815754268015,0.10788564071595996,1.6451938812985014,0.0043800929283005306,-0.29741432363123194,-0.2807831916102166,-0.013849594138471873,-0.16889940046054425,-0.08187312328795353,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3265816993976065,1.092,1
1.11,-0.25125013135137625,-0.44771998938494295,0.0870364567636731,-0.2712120516798539,-0.5167167717693877,0.10785342089343332,1.645090262246374,-7.352202746298115e-05,-0.28652669297249295,-0.2902147008988556,-0.020906767747070558,-0.16601994991917782,-0.08179347924527562,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32597929503451173,1.109,1
1.12,-0.25125013135137625,-0.44771998938494295,0.0870364567636731,-0.2712120516798539,-0.5167167717693877,0.10785342089343332,1.645090262246374,-7.352202746298115e-05,-0.28652669297249295,-0.2902147008988556,-0.020906767747070558,-0.16601994991917782,-0.08179347924527562,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32597929503451173,1.109,0
1.1300000000000001,-0.2552333248021832,-0.4476177527834946,0.08743350595597636,-0.274275293888871,-0.5168996748483266,0.10818771773734669,1.6458199400878206,0.0050304735609944164,-0.27415669506818285,-0.2976900160189482,-0.027323934024487267,-0.16342273905094046,-0.08210403176833712,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3258080456124009,1.127,1
1.1400000000000001,-0.2552333248021832,-0.4476177527834946,0.08743350595597636,-0.274275293888871,-0.5168996748483266,0.10818771773734669,1.6458199400878206,0.0050304735609944164,-0.27415669506818285,-0.2976900160189482,-0.027323934024487267,-0.16342273905094046,-0.08210403176833712,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3258080456124009,1.127,0
1.1500000000000001,-0.2593077181260699,-0.4471259095058206,0.08699082031407122,-0.2775771729356138,-0.5165832536639267,0.10782708698608358,1.6447929704529167,0.0022347172869128726,-0.26256363977123537,-0.3057766749088271,-0.03626966092744924,-0.159777306401147,-0.08207695197470467,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3265821673344549,1.144,1
1.16,-0.2593077181260699,-0.4471259095058206,0.08699082031407122,-0.2775771729356138,-0.5165832536639267,0.10782708698608358,1.6447929704529167,0.0022347172869128726,-0.26256363977123537,-0.3057766749088271,-0.03626966092744924,-0.159777306401147,-0.08207695197470467,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3265821673344549,1.144,0
1.17,-0.2636825524085551,-0.4469209657452648,0.08737931485515749,-0.28105297566424314,-0.5166405305407598,0.10813001742439567,1.6458309599863152,0.004246265624319502,-0.2496933098041257,-0.3142969904703966,-0.04380135565202939,-0.15677269430930268,-0.08244384759390018,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3262301719809184,1.162,1
1.18,-0.2674465676622858,-0.4469240455255035,0.08747117185346394,-0.284265691173651,-0.5167978484469247,0.10816811551507166,1.6466923828004603,0.0008042784158891146,-0.24103678079816937,-0.3227206953344707,-0.04944000441806037,-0.15552091445472543,-0.08278113256970639,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3260723409300801,1.179,1
1.19,-0.2674465676622858,-0.4469240455255035,0.08747117185346394,-0.284265691173651,-0.5167978484469247,0.10816811551507166,1.6466923828004603,0.0008042784158891146,-0.24103678079816937,-0.3227206953344707,-0.04944000441806037,-0.15552091445472543,-0.08278113256970639,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3260723409300801,1.179,0
1.2,-0.2709395261830668,-0.4468490260494983,0.08741927531785107,-0.28714744714411483,-0.5168544530505966,0.10813042426579238,1.646694328798886,0.00042900195449306475,-0.23176702274813904,-0.32912401832395893,-0.056234086743569105,-0.1529285627607435,-0.08322819608865577,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.326302827763608,1.196,1
1.21,-0.2709395261830668,-0.4468490260494983,0.08741927531785107,-0.28714744714411483,-0.5168544530505966,0.10813042426579238,1.646694328798886,0.00042900195449306475,-0.23176702274813904,-0.32912401832395893,-0.056234086743569105,-0.1529285627607435,-0.08322819608865577,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.326302827763608,1.196,0
1.22,-0.27352004980313516,-0.4464983582706787,0.08744798322479311,-0.2893080365172463,-0.5166049515124699,0.10815587717580176,1.6466595062001634,-0.0019161940898506735,-0.22505886529580477,-0.33511017909178714,-0.060586814375718126,-0.1516802305605513,-0.08314192438693034,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32636523924456545,1.213,1
1.23,-0.27352004980313516,-0.4464983582706787,0.08744798322479311,-0.2893080365172463,-0.5166049515124699,0.10815587717580176,1.6466595062001634,-0.0019161940898506735,-0.22505886529580477,-0.33511017909178714,-0.060586814375718126,-0.1516802305605513,-0.08314192438693034,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32636523924456545,1.213,0
1.24,-0.2756328953631873,-0.44598350472415516,0.08696228214092909,-0.2909905385160196,-0.5161460452287803,0.10776825664131605,1.6449145550209927,8.132448340825721e-05,-0.21991136888375198,-0.33901017739484296,-0.06376040236444705,-0.1502791890977359,-0.08291470667056654,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3267399974913732,1.231,1
1.25,-0.27774697942776,-0.4461199904720682,0.08696920703221643,-0.2926637715832564,-0.5163515133915584,0.10779892100333614,1.6447165694468304,0.003123162619631009,-0.21418483219755183,-0.34284096540952824,-0.0671991478916402,-0.14902937000627298,-0.08342408719171157,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3270288317483323,1.248,1
1.26,-0.27774697942776,-0.4461199904720682,0.08696920703221643,-0.2926637715832564,-0.5163515133915584,0.10779892100333614,1.6447165694468304,0.003123162619631009,-0.21418483219755183,-0.34284096540952824,-0.0671991478916402,-0.14902937000627298,-0.08342408719171157,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3270288317483323,1.248,0
1.27,-0.28041156244264187,-0.44627395861252195,0.08733097711296166,-0.2946802703445579,-0.5166556902707317,0.10807597523054864,1.6451350745470452,0.007828937478456742,-0.20681613295335075,-0.34832955513582137,-0.07028387297032648,-0.14889620731651704,-0.08404097817687976,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32668120764747444,1.265,1
1.28,-0.28041156244264187,-0.44627395861252195,0.08733097711296166,-0.2946802703445579,-0.5166556902707317,0.10807597523054864,1.6451350745470452,0.007828937478456742,-0.20681613295335075,-0.34832955513582137,-0.07028387297032648,-0.14889620731651704,-0.08404097817687976,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32668120764747444,1.265,0
1.29,-0.2840905976365368,-0.446202860769337,0.08716138449538395,-0.2975217355698939,-0.5167435928584385,0.1079511108111837,1.6441066142252985,0.009359464696649507,-0.19603327551300376,-0.354727904862469,-0.07821477579155811,-0.14672977101238527,-0.08468951822309126,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32713913386955906,1.2830000000000001,1
1.3,-0.2840905976365368,-0.446202860769337,0.08716138449538395,-0.2975217355698939,-0.5167435928584385,0.1079511108111837,1.6441066142252985,0.009359464696649507,-0.19603327551300376,-0.354727904862469,-0.07821477579155811,-0.14672977101238527,-0.08468951822309126,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32713913386955906,1.2830000000000001,0
1.31,-0.2886668529275177,-0.44610297574913893,0.08696772331270113,-0.30129146432295595,-0.5167930912514992,0.10777223722261496,1.6434338085954732,0.005865833690376121,-0.1838679459235334,-0.36357044314446507,-0.08768551116402104,-0.14363102695387941,-0.08548609264300704,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.32701501681726686,1.301,1
1.32,-0.29249278108856885,-0.44613959451408336,0.08702905049163145,-0.3043644832076683,-0.5169807806612262,0.10778788503605839,1.644381101818948,0.005782320089139229,-0.17280726082435374,-0.37105516428282953,-0.09479370326368756,-0.14122712200278126,-0.08637278944538264,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3267071798021007,1.317,1
1.33,-0.29249278108856885,-0.44613959451408336,0.08702905049163145,-0.3043644832076683,-0.5169807806612262,0.10778788503605839,1.644381101818948,0.005782320089139229,-0.17280726082435374,-0.37105516428282953,-0.09479370326368756,-0.14122712200278126,-0.08637278944538264,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3267071798021007,1.317,0
1.34,-0.29678110444460754,-0.4461325544034708,0.0868747628535522,-0.3079167813553239,-0.5170804637405153,0.1076630421964363,1.643796313243471,0.0027573269535904207,-0.16138472464303916,-0.3789702836333469,-0.10415853535783069,-0.1379824687343214,-0.0873338701628972,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3267552163780483,1.334,1
1.35,-0.29678110444460754,-0.4461325544034708,0.0868747628535522,-0.3079167813553239,-0.5170804637405153,0.1076630421964363,1.643796313243471,0.0027573269535904207,-0.16138472464303916,-0.3789702836333469,-0.10415853535783069,-0.1379824687343214,-0.0873338701628972,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,-0.3267552163780483,1.334,0
