frame,time,RL0,RL1,RL2,RL3,RL4,RL5,LL0,LL1,LL2,LL3,LL4,LL5
267,2.670000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
268,2.680000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
269,2.690000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
270,2.700000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
271,2.710000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
272,2.720000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
273,2.730000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
274,2.740000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
275,2.750000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
276,2.760000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
277,2.770000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
278,2.780000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
279,2.790000000,+0.000969256947,+0.027961398533,-0.802402089767,+0.192470295892,-0.782129681203,-0.027954904005,+0.001013146773,-0.171060727152,+0.791440307992,-0.055832370626,+0.656254554339,+0.171067813734
