frame,RL_target_x,RL_target_y,RL_target_z,LL_target_x,LL_target_y,LL_target_z,RL_target_roll,RL_target_pitch,RL_target_yaw,LL_target_roll,LL_target_pitch,LL_target_yaw,RL0_raw,RL1_raw,RL2_raw,RL3_raw,RL4_raw,RL5_raw,LL0_raw,LL1_raw,LL2_raw,LL3_raw,LL4_raw,LL5_raw,RL0_wrap,RL1_wrap,RL2_wrap,RL3_wrap,RL4_wrap,RL5_wrap,LL0_wrap,LL1_wrap,LL2_wrap,LL3_wrap,LL4_wrap,LL5_wrap,RL_roll_sum,LL_roll_sum,RL_roll_abs_sum,LL_roll_abs_sum,Ref_RL_x,Ref_RL_y,Ref_RL_z,Ref_LL_x,Ref_LL_y,Ref_LL_z,COM_y,ZMP_y_ref,CP_y,RF_y,LF_y,IK_RL_y_input,IK_LL_y_input,RL_condition_number,LL_condition_number,RL_min_singular_value,LL_min_singular_value,RL_iteration_count,LL_iteration_count,RL_final_ERR,LL_final_ERR,RL_converged,LL_converged,RL_roll_jump_guard_used,LL_roll_jump_guard_used,RL_roll_jump_delta_before,LL_roll_jump_delta_before,RL_roll_lowpass_used,LL_roll_lowpass_used,RL_roll_lowpass_delta_before,LL_roll_lowpass_delta_before,RL_pitch_chain_lowpass_used,LL_pitch_chain_lowpass_used,RL_pitch_chain_delta_before,LL_pitch_chain_delta_before,RL_post_guard_fk_pos_err,LL_post_guard_fk_pos_err,RL_post_guard_fk_ori_err,LL_post_guard_fk_ori_err,RL_convergence_fallback_used,LL_convergence_fallback_used,RL_max_abs_delta_theta,LL_max_abs_delta_theta,RL_delta_theta_1,RL_delta_theta_5,LL_delta_theta_1,LL_delta_theta_5,RL_frame_delta_0,RL_frame_delta_1,RL_frame_delta_2,RL_frame_delta_3,RL_frame_delta_4,RL_frame_delta_5,LL_frame_delta_0,LL_frame_delta_1,LL_frame_delta_2,LL_frame_delta_3,LL_frame_delta_4,LL_frame_delta_5,RL_max_abs_frame_delta,LL_max_abs_frame_delta
1143,-12.979091879273097,-59.942127696833232,-84.04000000000002,17.020908120726929,60.057872303166768,-84.04000000000002,0,0,0,0,0,0,-4.5968255631249705e-17,0.0099435807372248997,-23.320641682546785,2.5607505014388448,20.759891181107943,-0.009943580737224858,-4.6905925530952035e-17,0.0099435807373430395,-22.874376394474609,2.5526892577713283,20.321687136703286,-0.0099435807373429979,-4.5968255631249705e-17,0.018395098620887767,1.8145351135277581,2.5610397261753706,1.9076104674764587,-0.018395098620887746,-4.6905925530952035e-17,0.016106882834972004,2.2608875438473612,2.5522867731431185,1.470010990189109,-0.01610688283497199,2.0816681711721685e-17,1.3877787807814457e-17,0.036790197241775513,0.032213765669943994,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.053025627803358524,0.066974372196641471,1371.5661482313601,1822.7008320146022,0.086801004394287215,0.084543326144082956,2,2,6.7060453050887345e-05,6.7060504292491566e-05,1,1,0,0,0.01690303576732578,0.012326604195257985,1,1,0.01690303576732578,0.012326604195257985,1,1,0.01362396046362946,0.012613548018126863,0.17920960049783599,0.17557269407217918,8.3338975647331239e-16,2.3037978452090376e-15,0,0,0.0048504510123387945,0.0048504510124561077,0.0048504510123387945,-0.0048504510123387554,0.0048504510124561077,-0.0048504510124560678,-4.6227272209780895e-17,-0.0084515178836628672,-0.0097422694247981667,-0.0011568989461028245,0.010899168370904988,0.0084515178836628915,-4.5963507854424194e-17,-0.0061633020976289629,-0.010090838414502201,0.0016099385128396371,0.0084808999016630082,0.0061633020976289907,0.010899168370904988,0.010090838414502201
1144,-13.659849314272998,-59.991030531180051,-84.04000000000002,16.340150685727028,60.008969468819949,-84.04000000000002,0,0,0,0,0,0,-1.2782267316519538e-19,0.0015411543064040504,-23.330210255774475,2.5595364559970761,20.770673799777398,-0.0015411543064040717,-1.7977658043762821e-17,0.0015411543063662274,-22.884398204973095,2.5541895525840799,20.330208652389015,-0.0015411543063662283,-1.2782267316519538e-19,0.0099681264636459106,1.8049318010606479,2.5598371100327348,1.9184163960862037,-0.0099681264636459106,-1.7977658043762821e-17,0.0088240185706691156,2.250851927765674,2.5538089966958877,1.4785243827180274,-0.0088240185706691086,0,6.9388939039072284e-18,0.019936252927291821,0.017648037141338224,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.055470769520699653,0.064529230479300342,1366.883327285733,1806.3613801910776,0.086450533775616206,0.084951541607309666,2,2,2.8322263151401959e-05,2.8322262724977632e-05,1,1,0,0,0.016853944314483719,0.014565728528605777,1,1,0.016853944314483719,0.014565728528605777,1,1,0.013507410762180426,0.012544520102110823,0.17769008595845945,0.17553835314741661,5.5511151231257827e-17,2.5951605995480403e-15,0,0,0.0031701400123155098,0.0031701400122014344,0.0031701400123154886,-0.0031701400123155098,0.0031701400122014058,-0.0031701400122014344,4.5840432958084507e-17,-0.0084269721572418597,-0.0096033124671102144,-0.0012026161426357262,0.010805928609745052,0.0084269721572418389,2.8928267487189213e-17,-0.0072828642643028886,-0.010035616081687238,0.0015222235527692085,0.0085133925289184731,0.0072828642643028817,0.010805928609745052,0.010035616081687238
1145,-14.331676724440578,-60.039353682729214,-84.04000000000002,15.668323275559448,59.960646317270786,-84.04000000000002,0,0,0,0,0,0,1.4090904265829677e-17,-0.0067617141956913601,-23.339600775780884,2.5582833939119598,20.781317381868924,0.0067617141956913592,-1.8905512879831173e-18,-0.0067617141956897234,-22.894317418871207,2.5556165845158367,20.338700834355372,0.0067617141956896991,1.4090904265829677e-17,0.0016032061339772748,1.7954987225620984,2.5585941371361147,1.9290924474813729,-0.0016032061339772766,-1.8905512879831173e-18,0.0010311521874896961,2.2409094334308444,2.555255066951847,1.4870208067968946,-0.0010311521874897048,-1.7347234759768071e-18,-8.6736173798840355e-18,0.0032064122679545514,0.0020623043749794009,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.057886927098157639,0.062113072901842356,1362.3366501246639,1790.3706872965636,0.08609820267233792,0.085350024831008106,2,2,6.1919011643443074e-06,6.1919060674498592e-06,1,1,0,0,0.016729840659337272,0.015585732766358839,1,1,0.016729840659337272,0.015585732766358839,1,1,0.013345064243960534,0.012428117918535264,0.17558107662826572,0.17426847926440425,4.4429198824029725e-16,5.2743271593302571e-16,0,0,0.00150943928495599,0.0015094392849369941,0.00150943928495599,-0.0015094392849559382,0.0015094392849369941,-0.0015094392849369664,1.4218726938994872e-17,-0.0083649203296686358,-0.0094330784985494631,-0.0012429728966201203,0.010676051395169139,0.0083649203296686341,1.6087106755779704e-17,-0.0077928663831794195,-0.0099424943348296324,0.0014460702559593308,0.008496424078867193,0.0077928663831794039,0.010676051395169139,0.0099424943348296324
1146,-14.992738131765936,-60.086933493158071,-84.04000000000002,15.007261868234089,59.913066506841929,-84.04000000000002,0,0,0,0,0,0,-1.7852717314759408e-18,-0.014935915810099606,-23.348788401666908,2.5569974467872743,20.791790954879634,0.014935915810099606,-3.2728908255413735e-18,-0.014935915810096415,-22.904104492855669,2.5569684683277196,20.347136024527948,0.014935915810096418,-1.7852717314759408e-18,-0.0066663548380611667,1.7862620061535681,2.5573167848570422,1.9396065161689748,0.0066663548380611649,-3.2728908255413735e-18,-0.0069523818113033601,2.2310912753763086,2.5566257880525449,1.4954682437507316,0.0069523818113033566,-1.7347234759768071e-18,-3.4694469519536142e-18,0.013332709676122332,0.013904763622606717,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.060265917619600588,0.059734082380399407,1357.9356974450413,1774.7706267820606,0.085745648615472569,0.085737509137964588,2,2,8.237161100548292e-08,8.2371706461298481e-08,1,1,0,0,0.016539121944076883,0.015967067997586123,1,1,0.016539121944076883,0.015967067997586123,1,1,0.013142585859501565,0.012272697568167956,0.17295925592908848,0.17209570967078214,1.38780181988637e-15,1.4016773836403992e-15,0,0,0.00012549585431266528,0.00012549585431400394,-0.00012549585431266181,0.00012549585431266528,-0.00012549585431399831,0.00012549585431400394,-1.5876175997305619e-17,-0.0082695609720384415,-0.0092367164085302988,-0.0012773522790725522,0.010514068687601963,0.0082695609720384415,-1.3823395375582562e-18,-0.0079835339987930562,-0.0098181580545357861,0.0013707211006979136,0.0084474369538369842,0.0079835339987930614,0.010514068687601963,0.0098181580545357861
1147,-15.641470248814571,-60.133627654027364,-84.04000000000002,14.358529751185456,59.866372345972636,-84.04000000000002,0,0,0,0,0,0,2.0464392842080745e-17,-0.022956112651815352,-23.35775276246051,2.5556847013195041,20.802068061141007,0.022956112651815352,-2.0072105047569199e-17,-0.022956112651792985,-22.913733736400786,2.5582444153793342,20.355489321021452,0.022956112651792929,2.0464392842080745e-17,-0.014811233744938259,1.7772431742369834,2.5560111180270115,1.9499310149155946,0.014811233744938259,-2.0072105047569199e-17,-0.014954247231548172,2.2214242489293108,2.5579206899139764,1.5038403683363015,0.014954247231548144,0,-2.7755575615628914e-17,0.029622467489876517,0.029908494463096316,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.062600625663065235,0.057399374336934761,1353.6882067697345,1759.5952106245895,0.085394365187065904,0.086112947574981932,2,2,9.2156515729655369e-06,9.2156964975412727e-06,1,1,0,0,0.016289757813754187,0.016003730840489623,1,1,0.016289757813754187,0.016003730840489623,1,1,0.01290562343327295,0.01208378305874902,0.16989716406632022,0.16927146099077253,2.9422065930293891e-15,2.0824820671937546e-15,0,0,0.001729294469760279,0.0017292944697851489,-0.001729294469760279,0.00172929446976022,-0.0017292944697851489,0.0017292944697850931,2.2249664573556687e-17,-0.008144878906877092,-0.009018831916584702,-0.0013056668300306384,0.010324498746619781,0.0081448789068770937,-1.6799214222027825e-17,-0.0080018654202448115,-0.0096670264469977951,0.0012949018614314411,0.0083721245855699067,0.0080018654202447873,0.010324498746619781,0.0096670264469977951
1148,-16.276564188041188,-60.179313698729885,-84.04000000000002,13.72343581195884,59.820686301270115,-84.04000000000002,0,0,0,0,0,0,1.0171791451896599e-16,-0.030800500161773794,-23.366477598041808,2.5543511022121916,20.81212649582962,0.030800500161773797,7.4450236011838074e-17,-0.03080050016197854,-22.923183132640691,2.5594445770059413,20.363738555634754,0.030800500161978422,1.0171791451896599e-16,-0.022805866953356031,1.7684595393886271,2.5546831053751555,1.9600426624158083,0.022805866953356031,7.4450236011838074e-17,-0.022877373696763355,2.2119313266479859,2.5591397995875482,1.5121141809440559,0.022877373696763285,0,-6.9388939039072284e-17,0.045611733906712061,0.04575474739352664,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.064884927898191141,0.055115072101808854,1349.6002644921166,1744.8712252019525,0.085045693227206773,0.086475500701566094,2,2,3.2663413630527963e-05,3.2663681535441874e-05,1,1,0,0,0.01598926641683554,0.01584625293043037,1,1,0.01598926641683554,0.01584625293043037,1,1,0.012639559375266174,0.011866152851656153,0.16646278680218007,0.16596558579897727,4.496408603813499e-15,3.4562700213402081e-15,0,0,0.0032973302326448112,0.0032973302327405358,-0.0032973302326448112,0.0032973302326443545,-0.0032973302327405358,0.0032973302327404196,8.1253521676885246e-17,-0.0079946332084177684,-0.0087836348483563143,-0.0013280126518560031,0.01011164750021365,0.0079946332084177684,9.4522341059407276e-17,-0.0079231264652151832,-0.0094929222813249226,0.001219109673571861,0.0082738126077543939,0.0079231264652151415,0.01011164750021365,0.0094929222813249226
1149,-16.896946459959427,-60.22388743743884,-84.04000000000002,13.103053540040598,59.77611256256116,-84.04000000000002,0,0,0,0,0,0,3.5448343487272811e-16,-0.038450551060917201,-23.374950390085747,2.5530023706076141,20.821948019478139,0.038450551060916868,4.731086880833125e-17,-0.038450551061284775,-22.932434134487842,2.5605698954788711,20.371864239008971,0.038450551061285108,3.5448343487272811e-16,-0.030628209007136614,1.7599245787838038,2.5533385175611225,1.9699222108346668,0.030628209007136448,4.731086880833125e-17,-0.030663962379024069,2.2026319407140003,2.5602838763006064,1.5202694901649807,0.0306639623790242,-1.6653345369377348e-16,1.3183898417423734e-16,0.061256418014273062,0.061327924758048269,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.067113614833638854,0.052886385166361141,1345.6764754646715,1730.6188924534326,0.084700816761401967,0.086824522146362243,2,2,6.9384118329286594e-05,6.9384939200619971e-05,1,1,0,0,0.015644684107561174,0.015573177364521825,1,1,0.015644684107561174,0.015573177364521825,1,1,0.012349435523571373,0.011624232417482006,0.16271929527762069,0.16229525522750113,6.6651283889163771e-15,7.6868465984053744e-16,0,0,0.0048256751222492799,0.0048256751222750544,-0.0048256751222492799,0.0048256751222491194,-0.0048256751222747205,0.0048256751222750544,2.5276552035376209e-16,-0.0078223420537805871,-0.0085349606048232829,-0.0013445878140330159,0.0098795484188585192,0.0078223420537804206,-2.7139367203506825e-17,-0.0077865886822607103,-0.0092993859339856044,0.0011440767130581619,0.0081553092209247779,0.0077865886822609115,0.0098795484188585192,0.0092993859339856044
1150,-17.501759856706212,-60.267261381359305,-84.04000000000002,12.498240143293815,59.732738618640695,-84.04000000000002,0,0,0,0,0,0,-8.9951947025324108e-19,-0.0458889614151776,-23.38316268982258,2.5516449686415448,20.831517721181037,0.045888961415177607,-3.9780942855208047e-18,-0.045888961415175691,-22.941471374482134,2.5616230121637584,20.379848362318377,0.045888961415175684,-8.9951947025324108e-19,-0.03825858521115711,1.7516477468733749,2.5519836784254601,1.9795538818807537,0.038258585211157027,-3.9780942855208047e-18,-0.038276461897099871,2.1935422715317694,2.561355184991128,1.5282878506566917,0.038276461897099934,-8.3266726846886741e-17,6.2450045135165055e-17,0.076517170422314137,0.076552923794199812,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.06928231202966223,0.050717687970337766,1341.3243111488646,1715.9476928203051,0.08440056545319731,0.08720188979243941,3,3,5.9390508529077888e-09,5.8459603711283523e-09,1,1,0,0,0.015260752408041159,0.015224999036151626,1,1,0.015260752408041159,0.015224999036151626,1,1,0.012039588807610357,0.01136208647778858,0.1587254314952625,0.15834693547190434,2.2790655481536054e-15,2.6119511094507737e-15,0,0,1.6613300567608599e-06,1.6613300350598461e-06,1.661330055893777e-06,-1.6613300567608599e-06,1.6613300346230058e-06,-1.6613300350598461e-06,-3.5538295434298135e-16,-0.0076303762040204892,-0.008276831910428939,-0.0013548391356623668,0.0096316710460868649,0.0076303762040205794,-5.1288963093852054e-17,-0.0076124995180758132,-0.009089669182230864,0.0010713086905216329,0.0080183604917110074,0.0076124995180757438,0.0096316710460868649,0.009089669182230864
1151,-18.090344658411528,-60.309363190158962,-84.04000000000002,11.909655341588499,59.690636809841038,-84.04000000000002,0,0,0,0,0,0,8.377640724932782e-19,-0.053105209059246719,-23.391107349593998,2.55028243947655,20.840824910117448,0.053105209059246712,-2.1816123705103791e-19,-0.05310520905924463,-22.95028270352358,2.5626044825513317,20.387678220972251,0.05310520905924463,8.377640724932782e-19,-0.045681897135201911,1.7436366526741525,2.550622687266332,1.9889259672391006,0.04568189713520187,-2.1816123705103791e-19,-0.045690835478172251,2.1846752744621663,2.5623546230392908,1.5361554096781334,0.045690835478172286,-4.163336342344337e-17,3.4694469519536142e-17,0.091363794270403781,0.09138167095634453,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.071387402469645034,0.048612597530354962,1337.5035983792118,1702.3083047666946,0.084082287725841864,0.087540578274237765,3,3,8.9752704250668295e-09,8.7636445189396393e-09,1,1,0,0,0.014846623848089685,0.014828747162144752,1,1,0.014846623848089685,0.014828747162144752,1,1,0.01171510669793463,0.01108374633700393,0.15453481634142779,0.15418812736828194,1.3346146668857402e-15,4.0564957377009275e-15,0,0,2.8825629407207187e-06,2.8825629320697781e-06,2.8825629407207187e-06,-2.8825629401932488e-06,2.8825629304528244e-06,-2.8825629320697781e-06,1.7372835427465193e-18,-0.0074233119240448078,-0.0080110941992224127,-0.0013609911591281332,0.0093720853583469932,0.0074233119240448425,3.7599330484697668e-18,-0.0074143735810723727,-0.0088669970696031442,0.00099943804816282622,0.0078675590214416502,0.0074143735810723449,0.0093720853583469932,0.0088669970696031442
1152,-18.662220475696156,-60.350134166760554,-84.04000000000002,11.337779524303871,59.649865833239446,-84.04000000000002,0,0,0,0,0,0,-1.8743566599355368e-18,-0.060088087384543735,-23.398781312505363,2.5489200855047334,20.84986122700063,0.060088087384543749,6.5410908253905932e-19,-0.060088087384541931,-22.958858591881107,2.5635174397843681,20.395341152096741,0.060088087384541938,-1.8743566599355368e-18,-0.052884992259872823,1.7358952635052178,2.5492606058570533,1.9980294378173185,0.052884992259872809,6.5410908253905932e-19,-0.052889461431357088,2.1760411643622257,2.5632848764353526,1.5438592663820103,0.052889461431357115,-1.3877787807814457e-17,2.7755575615628914e-17,0.10576998451974563,0.1057789228627142,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.07342595129972472,0.046574048700275275,1333.8309252831332,1689.1256623390584,0.083772246726606742,0.087867258241549756,3,3,1.2548135772705317e-08,1.214017131096634e-08,1,1,0,0,0.01440619024934188,0.01439725190636968,1,1,0.01440619024934188,0.01439725190636968,1,1,0.011379338222770485,0.010792637624927437,0.15019578050704677,0.14987407531962499,3.0574726408224043e-15,2.2547950488160101e-15,0,0,4.5186152893707846e-06,4.5186150905745439e-06,4.5186152893707846e-06,-4.5186152893501466e-06,4.5186150905745439e-06,-4.5186150892979509e-06,-2.712120732428815e-18,-0.0072030951246709121,-0.0077413891689346315,-0.001362081409278737,0.0091034705782178094,0.0072030951246709399,8.7227031959009724e-19,-0.0071986259531848368,-0.0086341100999405285,0.00093025339606178648,0.0077038567038769656,0.0071986259531848298,0.0091034705782178094,0.0086341100999405285
1153,-19.217068945365344,-60.389527816155514,-84.04000000000002,10.78293105463468,59.610472183844486,-84.04000000000002,0,0,0,0,0,0,-1.6228529882407007e-18,-0.066829508663046475,-23.40618347435624,2.547562192977229,20.858621281379012,0.066829508663046475,1.8845815865848666e-18,-0.066829508663037537,-22.967192120337682,2.5643647118478383,20.402827408489841,0.066829508663037537,-1.6228529882407007e-18,-0.059857250461459649,1.7284252561907296,2.5479018755531939,2.0068581754356662,0.059857250461459642,1.8845815865848666e-18,-0.059859485047197306,2.1676475195769749,2.5641487447653413,1.5513890428372676,0.059859485047197319,-6.9388939039072284e-18,1.3877787807814457e-17,0.1197145009229193,0.11971897009439463,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.075395633769472573,0.044604366230527416,1330.3118327507495,1676.4072934975013,0.083470710322365832,0.088181602588281019,3,3,1.6635207158894573e-08,1.5933532534685338e-08,1,1,0,0,0.013944516403173663,0.013940047231680448,1,1,0.013944516403173663,0.013940047231680448,1,1,0.011035922022934129,0.010492055981561776,0.14575243980195257,0.14545223651508118,3.6703092205319325e-15,2.6830459705185668e-15,0,0,6.5883589331269206e-06,6.5883591485695661e-06,6.5883589331269206e-06,-6.5883589309348798e-06,6.5883591485560694e-06,-6.5883591485695661e-06,2.5150367169483608e-19,-0.0069722582015868256,-0.007470007314488214,-0.0013587303038593568,0.0088287376183480148,0.0069722582015868326,1.2304725040458073e-18,-0.0069700236158402248,-0.0083936447852508422,0.00086386832998863738,0.0075297764552573199,0.006970023615840211,0.0088287376183480148,0.0083936447852508422
1154,-19.754717422171776,-60.427508479095749,-84.04000000000002,10.245282577828252,59.572491520904251,-84.04000000000002,0,0,0,0,0,0,1.4786660618382048e-18,-0.07332337803470855,-23.413314785853277,2.5462126216429497,20.867102164210326,0.073323378034708536,-3.0423899008907795e-19,-0.073323378034694048,-22.975278706849686,2.5651493468637865,20.410129359985898,0.073323378034694048,1.4786660618382048e-18,-0.066590314248084093,1.7212262055302014,2.5465504724249985,2.015408629224388,0.066590314248084093,-3.0423899008907795e-19,-0.066591431540945684,2.1594995214103223,2.5649492264440976,1.5587365593251647,0.066591431540945684,0,0,0.13318062849616819,0.13318286308189137,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.077294666916484456,0.042705333083515533,1326.9505980604893,1664.1569525483028,0.083177830388810825,0.08848338706753503,3,3,2.1233374704553806e-08,2.0125995614557081e-08,1,1,0,0,0.013466127573248901,0.013463892987496737,1,1,0.013466127573248901,0.013463892987496737,1,1,0.010688067235900434,0.010184997708314825,0.14124457066686985,0.14096395919356147,1.8354423705974281e-15,1.7836852995421606e-15,0,0,9.0968026505019331e-06,9.0968028284623203e-06,9.0968026505019331e-06,-9.0968026488809102e-06,9.0968028276308761e-06,-9.0968028284623203e-06,3.1015190500789055e-18,-0.0067330637866244436,-0.0071990506605281723,-0.001351403128195372,0.008550453788721768,0.0067330637866244505,-2.1888205766739445e-18,-0.0067319464937483711,-0.0081479981666525703,0.00080048167875634846,0.00734751648789711,0.0067319464937483572,0.008550453788721768,0.0081479981666525703
1155,-20.275123752785397,-60.464050047079844,-84.001946980917481,9.7248762472146311,59.535949952920156,-84.04000000000002,0,0,0,0,0,0,-1.0685278833427212e-19,-0.080086776255363673,-23.419934666423483,2.5445460914895377,20.875388574933947,0.080086776255363687,8.9312490271208221e-19,-0.079565357731021025,-22.983115890828323,2.5658745363530948,20.41724135447523,0.079565357731021039,-1.0685278833427212e-19,-0.073338545251723883,1.7144904909419312,2.5449469676766299,2.0237478485610287,0.073338545251723897,8.9312490271208221e-19,-0.073078394635983354,2.1516001745940843,2.5656894743712955,1.565895658214209,0.073078394635983368,1.3877787807814457e-17,1.3877787807814457e-17,0.14667709050344779,0.14615678927196674,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.079121745315689357,0.040878254684310632,1331.8132703593076,1652.3750586755903,0.082388390732770461,0.088772479267260312,3,3,2.6564805560283463e-08,2.4731862848963655e-08,1,1,0,0,0.013496462007279594,0.012973926190075355,1,1,0.013496462007279594,0.012973926190075355,1,1,0.010424024170799127,0.00987418352029934,0.13725826736290314,0.13644562071330113,3.6178730060692473e-15,2.179969205365706e-15,0,0,1.2274210266572286e-05,1.2036614270908796e-05,1.2274210262932965e-05,-1.2274210266572286e-05,1.2036614270908796e-05,-1.2036614269075214e-05,-1.5855188501724769e-18,-0.0067482310036397902,-0.0067357145882702696,-0.0016035047483686782,0.0083392193366407241,0.0067482310036398041,1.1973638928011602e-18,-0.0064869630950376705,-0.0078993468162380509,0.00074024792719784571,0.007159098889044202,0.0064869630950376844,0.0083392193366407241,0.0078993468162380509
1156,-20.778362175148889,-60.499134761683159,-83.833406217655536,9.2216378248511361,59.500865238316841,-84.04000000000002,0,0,0,0,0,0,-4.3611427762354007e-18,-0.088685099992386815,-23.425439367725222,2.5417714046977338,20.883667963027488,0.088685099992386815,-6.1597080737490025e-18,-0.085552644853036847,-22.990703127587693,2.5665435497772604,20.424159577810432,0.085552644853036847,-4.3611427762354007e-18,-0.081011822622055349,1.7087395869828841,2.5424065172935131,2.0320392029031877,0.081011822622055363,-6.1597080737490025e-18,-0.079315519744510107,2.143950515823339,2.5663727346960674,1.5728620566601805,0.079315519744510107,1.3877787807814457e-17,0,0.16202364524411073,0.15863103948902021,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.080875981045854806,0.03912401895414519,1365.6589370647516,1641.0591111338986,0.079883628414149185,0.089048827708245015,3,3,3.3576150115550319e-08,2.9799500686571007e-08,1,1,0,0,0.015346554740662932,0.012474250217053494,1,1,0.015346554740662932,0.012474250217053494,1,1,0.010364192927699634,0.0095620734634316307,0.13864687003519457,0.13192936907464012,1.2254173075482195e-15,4.3823926918912143e-16,0,0,1.7137457288635359e-05,1.5389763942893687e-05,1.7137457288635359e-05,-1.7137457282499581e-05,1.538976394094937e-05,-1.5389763942893687e-05,-4.2542899879011286e-18,-0.0076732773703314661,-0.0057509039590470934,-0.0025404503831167879,0.0082913543421589964,0.0076732773703314661,-7.0528329764610847e-18,-0.0062371251085267532,-0.0076496587707453045,0.00068326032477195042,0.0069663984459715778,0.0062371251085267393,0.0082913543421589964,0.0076496587707453045
1157,-21.264610354285285,-60.532752098760334,-83.532426435730358,8.7353896457147417,59.467247901239666,-84.04000000000002,0,0,0,0,0,0,-1.0536623179857472e-19,-0.099949964458344767,-23.429794212997898,2.5378822445032907,20.891911968494608,0.099949964458344753,1.7174780517545773e-18,-0.091283763544326296,-22.998041594432344,2.5671596794679736,20.43088191496437,0.091283763544326296,-1.0536623179857472e-19,-0.090480893540200058,1.704105529972936,2.5387870990613353,2.0402926781453159,0.090480893540200058,1.7174780517545773e-18,-0.085299641644418195,2.1365498105934693,2.5670022905135923,1.5796332060725249,0.085299641644418195,0,0,0.18096178708040012,0.17059928328883639,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.082556847899713626,0.037443152100286363,1434.0828308238206,1630.2040780992759,0.075646794851704266,0.089312451218189925,3,3,4.3845708933848829e-08,3.54075463220844e-08,1,1,0,0,0.018938141836289418,0.011968243799816189,1,1,0.018938141836289418,0.011968243799816189,1,1,0.010316844052660201,0.0092508815373371078,0.14857155884397175,0.12744364673364031,9.4799106551680827e-16,1.0367654574883643e-16,0,0,2.5087130433702453e-05,1.9129209370270544e-05,2.5087130431345295e-05,-2.5087130433702453e-05,1.9129209370270469e-05,-1.9129209370270544e-05,4.255776544436826e-18,-0.0094690709181447091,-0.0046340570099481226,-0.0036194182321778179,0.008253475242128161,0.0094690709181446953,7.8771861255035798e-18,-0.0059841218999080875,-0.0074007052298696863,0.00062955581752488499,0.0067711494123443572,0.0059841218999080875,0.0094690709181447091,0.0074007052298696863
