frame,RL1_wrap_original,RL1_wrap_rate005,RL1_wrap_diff,RL5_wrap_original,RL5_wrap_rate005,RL5_wrap_diff,LL1_wrap_original,LL1_wrap_rate005,LL1_wrap_diff,LL5_wrap_original,LL5_wrap_rate005,LL5_wrap_diff
481,1.25707,1.25707,0.0,-1.25707,-1.25707,0.0,1.25707,1.25707,0.0,-1.25707,-1.25707,0.0
482,1.24197,1.24197,0.0,-1.24197,-1.24197,0.0,1.24197,1.24197,0.0,-1.24197,-1.24197,0.0
483,1.22606,1.22606,0.0,-1.22606,-1.22606,0.0,1.22606,1.22606,0.0,-1.22606,-1.22606,0.0
484,1.20931,1.20931,0.0,-1.20931,-1.20931,0.0,1.20931,1.20931,0.0,-1.20931,-1.20931,0.0
485,1.19171,1.19171,0.0,-1.19171,-1.19171,0.0,1.19171,1.19171,0.0,-1.19171,-1.19171,0.0
486,1.17324,1.17324,0.0,-1.17324,-1.17324,0.0,1.17324,1.17324,0.0,-1.17324,-1.17324,0.0
487,1.15387,1.15387,0.0,-1.15387,-1.15387,0.0,1.15387,1.15387,0.0,-1.15387,-1.15387,0.0
488,1.13362,1.13362,0.0,-1.13362,-1.13362,0.0,1.13362,1.13362,0.0,-1.13362,-1.13362,0.0
489,1.11245,1.11245,0.0,-1.11246,-1.11246,0.0,1.11245,1.11245,0.0,-1.11246,-1.11246,0.0
490,1.0904,1.0904,0.0,-1.0904,-1.0904,0.0,1.0904,1.0904,0.0,-1.0904,-1.0904,0.0
491,1.06745,1.06745,0.0,-1.06745,-1.06745,0.0,1.06745,1.06745,0.0,-1.06745,-1.06745,0.0
492,1.04363,1.04363,0.0,-1.04363,-1.04363,0.0,1.04363,1.04363,0.0,-1.04363,-1.04363,0.0
493,1.01896,1.01896,0.0,-1.01896,-1.01896,0.0,1.01896,1.01896,0.0,-1.01896,-1.01896,0.0
494,0.993477,0.993477,0.0,-0.993478,-0.993478,0.0,0.993477,0.993477,0.0,-0.993478,-0.993478,0.0
495,0.96723,0.96723,0.0,-0.967231,-0.967231,0.0,0.96723,0.96723,0.0,-0.967231,-0.967231,0.0
496,0.940272,0.940272,0.0,-0.940272,-0.940272,0.0,0.940272,0.940272,0.0,-0.940272,-0.940272,0.0
497,0.912666,0.912666,0.0,-0.912667,-0.912667,0.0,0.912666,0.912666,0.0,-0.912667,-0.912667,0.0
498,0.884488,0.884488,0.0,-0.884489,-0.884489,0.0,0.884488,0.884488,0.0,-0.884489,-0.884489,0.0
499,0.855821,0.855821,0.0,-0.855822,-0.855822,0.0,0.855821,0.855821,0.0,-0.855822,-0.855822,0.0
500,0.826757,0.826757,0.0,-0.826758,-0.826758,0.0,0.826757,0.826757,0.0,-0.826758,-0.826758,0.0
501,0.797394,0.797394,0.0,-0.797395,-0.797395,0.0,0.797394,0.797394,0.0,-0.797395,-0.797395,0.0
502,0.767837,0.767837,0.0,-0.767838,-0.767838,0.0,0.767837,0.767837,0.0,-0.767838,-0.767838,0.0
503,0.738194,0.738194,0.0,-0.738195,-0.738195,0.0,0.738194,0.738194,0.0,-0.738195,-0.738195,0.0
504,0.708574,0.708574,0.0,-0.708574,-0.708574,0.0,0.708574,0.708574,0.0,-0.708574,-0.708574,0.0
505,0.679086,0.679086,0.0,-0.679087,-0.679087,0.0,0.679086,0.679086,0.0,-0.679087,-0.679087,0.0
506,0.649837,0.649837,0.0,-0.649838,-0.649838,0.0,0.649837,0.649837,0.0,-0.649838,-0.649838,0.0
507,0.620932,0.620932,0.0,-0.620932,-0.620932,0.0,0.620932,0.620932,0.0,-0.620932,-0.620932,0.0
508,0.592466,0.592466,0.0,-0.592467,-0.592467,0.0,0.592466,0.592466,0.0,-0.592467,-0.592467,0.0
509,0.56453,0.56453,0.0,-0.564531,-0.564531,0.0,0.56453,0.56453,0.0,-0.564531,-0.564531,0.0
510,0.537207,0.537207,0.0,-0.537207,-0.537207,0.0,0.537207,0.537207,0.0,-0.537207,-0.537207,0.0
511,0.510567,0.510567,0.0,-0.510567,-0.510567,0.0,0.510567,0.510567,0.0,-0.510567,-0.510567,0.0
512,0.484673,0.484673,0.0,-0.484674,-0.484674,0.0,0.484673,0.484673,0.0,-0.484674,-0.484674,0.0
513,0.459579,0.459579,0.0,-0.459579,-0.459579,0.0,0.459579,0.459579,0.0,-0.459579,-0.459579,0.0
514,0.435325,0.435325,0.0,-0.435325,-0.435325,0.0,0.435325,0.435325,0.0,-0.435325,-0.435325,0.0
515,0.411944,0.411944,0.0,-0.411945,-0.411945,0.0,0.411944,0.411944,0.0,-0.411945,-0.411945,0.0
516,0.38946,0.38946,0.0,-0.38946,-0.38946,0.0,0.38946,0.38946,0.0,-0.38946,-0.38946,0.0
517,0.367886,0.367886,0.0,-0.367887,-0.367887,0.0,0.367886,0.367886,0.0,-0.367887,-0.367887,0.0
518,0.34723,0.34723,0.0,-0.34723,-0.34723,0.0,0.34723,0.34723,0.0,-0.34723,-0.34723,0.0
519,0.32749,0.32749,0.0,-0.32749,-0.32749,0.0,0.32749,0.32749,0.0,-0.32749,-0.32749,0.0
520,0.308659,0.308659,0.0,-0.30866,-0.30866,0.0,0.308659,0.308659,0.0,-0.30866,-0.30866,0.0
521,0.290726,0.290726,0.0,-0.290726,-0.290726,0.0,0.290726,0.290726,0.0,-0.290726,-0.290726,0.0
522,0.273673,0.273673,0.0,-0.273673,-0.273673,0.0,0.273673,0.273673,0.0,-0.273673,-0.273673,0.0
523,0.257479,0.257479,0.0,-0.257479,-0.257479,0.0,0.257479,0.257479,0.0,-0.257479,-0.257479,0.0
524,0.242121,0.242121,0.0,-0.242121,-0.242121,0.0,0.242121,0.242121,0.0,-0.242121,-0.242121,0.0
525,0.227572,0.227572,0.0,-0.227573,-0.227573,0.0,0.227572,0.227572,0.0,-0.227573,-0.227573,0.0
526,0.213805,0.213805,0.0,-0.213805,-0.213805,0.0,0.213805,0.213805,0.0,-0.213805,-0.213805,0.0
527,0.20079,0.20079,0.0,-0.20079,-0.20079,0.0,0.20079,0.20079,0.0,-0.20079,-0.20079,0.0
528,0.188496,0.188496,0.0,-0.188496,-0.188496,0.0,0.188496,0.188496,0.0,-0.188496,-0.188496,0.0
529,0.176894,0.176894,0.0,-0.176894,-0.176894,0.0,0.176894,0.176894,0.0,-0.176894,-0.176894,0.0
530,0.165952,0.165952,0.0,-0.165952,-0.165952,0.0,0.165952,0.165952,0.0,-0.165952,-0.165952,0.0
531,0.15564,0.15564,0.0,-0.15564,-0.15564,0.0,0.15564,0.15564,0.0,-0.15564,-0.15564,0.0
532,0.145927,0.145927,0.0,-0.145927,-0.145927,0.0,0.145927,0.145927,0.0,-0.145927,-0.145927,0.0
533,0.136784,0.136784,0.0,-0.136784,-0.136784,0.0,0.136784,0.136784,0.0,-0.136784,-0.136784,0.0
534,0.128182,0.128182,0.0,-0.128182,-0.128182,0.0,0.128182,0.128182,0.0,-0.128182,-0.128182,0.0
535,0.120093,0.120093,0.0,-0.120093,-0.120093,0.0,0.120093,0.120093,0.0,-0.120093,-0.120093,0.0
536,0.112489,0.112489,0.0,-0.112489,-0.112489,0.0,0.112489,0.112489,0.0,-0.112489,-0.112489,0.0
537,0.105345,0.105345,0.0,-0.105345,-0.105345,0.0,0.105345,0.105345,0.0,-0.105345,-0.105345,0.0
538,0.0986348,0.0986348,0.0,-0.0986349,-0.0986349,0.0,0.0986348,0.0986348,0.0,-0.0986349,-0.0986349,0.0
539,0.0923345,0.0923345,0.0,-0.0923346,-0.0923346,0.0,0.0923345,0.0923345,0.0,-0.0923346,-0.0923346,0.0
