frame,time,RL0,RL1,RL2,RL3,RL4,RL5,LL0,LL1,LL2,LL3,LL4,LL5
334,3.34,2.6869718980237962e-17,0.07570997758992348,-1.013674497501996,0.1502792522311608,-0.923953749733156,-0.07570997758992346,1.447210788769535e-17,-0.12314556413570835,0.5677527606476193,-0.15631656301053598,0.48406932365815214,0.12314556413570836
335,3.35,2.696278490772871e-17,0.08407380814575095,-1.023105370528957,0.15152170882162175,-0.934627079350578,-0.08407380814575094,1.9402237586137253e-17,-0.11535396271704162,0.5776926265237182,-0.15487066368069924,0.4925632902044135,0.11535396271704165
336,3.36,3.9776530360810186e-17,0.0923422418126629,-1.032339826701361,0.1527985086763729,-0.9451383353777323,-0.0923422418126629,9.776385362401353e-18,-0.10737164361871757,0.587508057481931,-0.15350009977276458,0.5010081572546929,0.10737164361871758
337,3.37,5.371945911622148e-18,0.1004859554901858,-1.0413563431113682,0.15410358672463886,-0.955459929836008,-0.10048595549018585,1.7934099548112282e-17,-0.09937098722545884,0.5971722573371184,-0.15220534118374973,0.5093775985208651,0.09937098722545895
338,3.38,9.942613487446686e-17,0.10847938511043476,-1.0501376064602974,0.15543097403177086,-0.9655685804920657,-0.10847938511043478,5.1553970167729646e-17,-0.09144908624733283,0.6066622526133411,-0.1509863607535321,0.517648613366871,0.09144908624733278
339,3.39,-4.639747164072082e-17,0.11630048473852601,-1.0586701386727357,0.1567748997695927,-0.9754450384423285,-0.11630048473852603,2.5102547884059533e-18,-0.08366375094007518,0.6159586101633404,-0.14984239922279097,0.5258010093861336,0.083663750940075
340,3.4,4.3217580527907007e-17,0.12392958088086767,-1.066944483411242,0.1581290411251356,-0.98507352453638,-0.12392958088086768,8.736748158767793e-18,-0.07605253695841921,0.6250451486089627,-0.14877119288473362,0.5338163414936985,0.07605253695841913
341,3.41,5.00326226991127e-17,0.13135157289416793,-1.0749530317882199,0.1594892969413585,-0.9944423287295812,-0.13135157289416793,4.1898484967392135e-18,-0.0686394860254623,0.6339089115399698,-0.1477718426475213,0.5416807541874902,0.06863948602546228
342,3.42,3.9914987034038494e-17,0.13855330789422138,-1.0826918149889915,0.160850605857776,-1.003542420846768,-0.13855330789422138,1.6596379452639952e-17,-0.06144222156558028,0.6425396831733227,-0.14684166314533986,0.549381346318659,0.06144222156558028
343,3.43,4.267894674219194e-17,0.14552416531005952,-1.0901591549894443,0.162208526564264,-1.01236768155371,-0.14552416531005952,6.325663907003372e-18,-0.054473599419829426,0.6509298842982086,-0.14597785503821437,0.5569077393364217,0.05447359941982942
344,3.44,3.808258350860812e-17,0.15225578718071126,-1.097355475917305,0.16355908298671118,-1.0209145589040152,-0.15225578718071126,1.3067235706944526e-17,-0.04774309518422585,0.659074332862205,-0.14517742009029766,0.5642517529525022,0.04774309518422587
345,3.45,3.806662865860934e-17,0.15900243763578856,-1.10408842235507,0.16516170929188123,-1.0292501316469516,-0.15900243763578856,6.312908321484804e-18,-0.04125761575591382,0.6669700235527652,-0.14443720556783657,0.5714072291206,0.04125761575591384
346,3.46,3.310478178241742e-17,0.16667366838741565,-1.1098365892811701,0.16770126596520385,-1.0375378552463748,-0.16667366838741565,1.2029563985028285e-17,-0.035022016205301904,0.6746159193149462,-0.14375396547774966,0.5783698847926941,0.03502201620530193
347,3.47,3.576669222414391e-17,0.17613993174023015,-1.1144679633696706,0.17131978374446144,-1.0457877471141306,-0.17613993174023013,1.0958001913611927e-17,-0.029039462112854936,0.682012754571976,-0.14312441686469246,0.5851371714366649,0.029039462112854963
348,3.48,3.981893231993236e-17,0.18848195411202645,-1.1179669888566908,0.17600938483824857,-1.0539763736949415,-0.18848195411202642,1.0734081267823455e-17,-0.023311707261009604,0.6891628508975575,-0.1425452875826113,0.5917081384801697,0.02331170726100963
349,3.49,4.322047423859348e-17,0.20538869791020525,-1.1203592937539897,0.18171933590077727,-1.0620786296547682,-0.20538869791020525,4.198744488795429e-18,-0.017839321637363723,0.6960699457696765,-0.1420133556170261,0.5980833013867026,0.01783932163736375
350,3.5,4.306067736369177e-17,0.22995451824287616,-1.121698177013159,0.18837484831625206,-1.0700730253294115,-0.22995451824287616,7.353305297825367e-18,-0.012621887384129837,0.7027390347542887,-0.14152548075872462,0.6042645155130102,0.012621887384129865
351,3.5100000000000002,1.2646032596643542e-16,0.25495451824287607,-1.1220675404637932,0.19587247276500908,-1.0779400132287986,-0.2549545182428761,1.3496502136570556e-17,-0.007658171777852996,0.7091762272037815,-0.1410786295465224,0.6102548567503034,0.007658171777853023
352,3.52,-1.946536432995293e-17,0.2799545182428761,-1.1207383569183422,0.20383872581280083,-1.084577082731138,-0.27995451824287615,5.016100817668271e-18,-0.0029462821273139456,0.7153886153386831,-0.14066989437837674,0.6160585097170581,0.0029462821273139733
353,3.5300000000000002,-1.1546089492511677e-15,0.3049545182428761,-1.117059086263656,0.21161297423011993,-1.0886720604937754,-0.30495451824287584,1.3260932070499522e-17,0.0015161945658247605,0.7213841564113262,-0.1402965076359176,0.6216806640472448,-0.0015161945658247328
354,3.54,8.857074265362281e-17,0.32995451824287614,-1.1127104739649143,0.216833433554093,-1.0895439075190059,-0.3299545182428758,2.2881374269265035e-18,0.005732065326174804,0.7271715675215208,-0.13995585160133406,0.6271274191228513,-0.00573206532617479
355,3.5500000000000003,-1.7613718550771034e-17,0.3049545182428761,-1.0988477212983243,0.2312528502841854,-1.0901005715825083,-0.30495451824287584,1.7238944214123207e-17,0.00970441692132512,0.7327602325599162,-0.13964546487526974,0.6324056974351833,-0.009704416921325093
356,3.56,4.2997924259395933e-16,0.2799545182428761,-1.0867497734120102,0.24026587649133913,-1.0870156499033474,-0.27995451824287587,1.6700757176620192e-17,0.013436512426208497,0.738160120688801,-0.13936304593384075,0.6375231666226404,-0.013436512426208469
357,3.5700000000000003,1.3188687990033653e-16,0.25495451824287607,-1.0730073229047408,0.24856305904933962,-1.0815703819540812,-0.25495451824287585,6.459145434047504e-18,0.01693169760677607,0.7433817157261028,-0.1391064543944599,0.6424881701205627,-0.01693169760677604
358,3.58,-3.1433835572473893e-17,0.22995451824287616,-1.0573753872583973,0.25668646731050926,-1.0740618545689078,-0.22995451824287588,1.122938090792575e-17,0.020193316169185238,0.7484359557715347,-0.13887371049548192,0.6473096662670179,-0.020193316169185238
359,3.59,3.1082558797239197e-17,0.20495451824287614,-1.0400371694670243,0.26461262673747277,-1.0646497962044965,-0.20495451824287592,1.3156307264778907e-17,0.023224632978143922,0.7533341823999865,-0.13866299323469244,0.6519971756346812,-0.02322463297814395
360,3.6,3.6202552202820725e-17,0.17995451824287617,-1.0212148923910513,0.2722597005560409,-1.0534745929470948,-0.17995451824287595,2.805052867191717e-18,0.02602876440036711,0.7580880987453337,-0.13847263755699857,0.6565607363023331,-0.02602876440036711
361,3.61,3.3473623283905545e-17,0.15495451824287615,-1.0011189620933303,0.27955185857144127,-1.0406708206647697,-0.15495451824287595,1.7142999374474685e-17,0.028608614978348157,0.7627097358103266,-0.13830113093251228,0.6610108667428398,-0.028608614978348185
362,3.62,4.139344202504957e-17,0.12995451824287615,-0.9799445038038436,0.28642230172142036,-1.0263668055252613,-0.12995451824287596,-1.2947007977332359e-18,0.030966819680239233,0.7672114263738808,-0.13814710962257426,0.6653585359964551,-0.03096681968023926
363,3.63,3.93290464337306e-17,0.10495451824287615,-0.9578727446299534,0.29281064559372505,-1.0106833902236734,-0.104954518242876,2.8309563742958766e-17,0.03310569099247662,0.7716057859401505,-0.13800935489328048,0.6696151408334301,-0.033105690992476594
364,3.64,3.8805144025693496e-17,0.07995451824287614,-0.9350720967669527,0.298661335512696,-0.9937334322796487,-0.07995451824287603,3.152545349504624e-18,0.03502717010738979,0.7759057003026025,-0.13788678940393917,0.6737924897065404,-0.03502717010738968
365,3.65,4.885382002436959e-17,0.054954518242876144,-0.9116988461589851,0.3039231381738642,-0.975621984332848,-0.054954518242876074,2.4822383420418885e-17,0.036732781394562763,0.7801243194942283,-0.13777847397252352,0.677902793466751,-0.036732781394562736
366,3.66,4.1977079759515447e-17,0.03387024094325411,-0.8878977351298981,0.30854925188834115,-0.956446987018237,-0.033870240943254096,7.522751185608311e-18,0.038223589229532035,0.7842750581545356,-0.1376836049027822,0.6819586630573169,-0.03822358922953201
367,3.67,4.0751678124210464e-17,0.02479398277592232,-0.8638026089004508,0.31249773449796836,-0.9363003433984196,-0.02479398277592229,8.956826955554463e-18,0.03950015611445018,0.788371602607648,-0.13760151204991156,0.6859731146575583,-0.03950015611445021
368,3.68,4.535139771763418e-17,0.021341297935309256,-0.8395372019876791,0.31573207344816334,-0.9152692754358411,-0.021341297935309228,1.6969682146686374e-17,0.040562500945999336,0.7924279250726808,-0.13753165780431342,0.6899595828769924,-0.040562500945999336
369,3.69,4.0793956094227676e-17,0.02037261501492156,-0.8152160928797559,0.31822178775801924,-0.8934378806377743,-0.020372615014921533,-4.097251968981939e-19,0.041410056431960635,0.7964583051575903,-0.1374736371837898,0.6939319423413841,-0.041410056431960635
370,3.7,4.6511133382844446e-17,0.02035277579956414,-0.7909458317390278,0.3199429856747483,-0.8708888174137761,-0.020352775799564127,1.1988176861879524e-17,0.042041625291490026,0.8004773577396992,-0.13742717923536907,0.6979045369750714,-0.04204162529149
371,3.71,4.709179445067357e-17,0.020534810253785465,-0.7668262320615727,0.3208788226945877,-0.8477050547561595,-0.020534810253785438,1.3973852809650393e-17,0.04245533632350404,0.8045000640720811,-0.1373921499406371,0.7018922140127208,-0.042455336323503956
372,3.72,3.216844452511557e-17,0.020554055687338993,-0.7429518065366355,0.321019820704041,-0.8239716272406787,-0.020554055687338965,1.0337689073320616e-17,0.04264860397263176,0.8085417991850018,-0.13736855676327597,0.7059103559482778,-0.04264860397263173
373,3.73,3.5526665927263905e-17,0.02022613627320828,-0.7194133171417266,0.32036402381062656,-0.799777340952351,-0.020226136273208253,1.3917243462551255e-17,0.04261809864185703,0.8126183436319901,-0.13735655483732956,0.7099748984693206,-0.04261809864185703
374,3.74,3.9781087239331986e-17,0.01944573730867505,-0.6962993956332514,0.3189169815948413,-0.7752163772280887,-0.01944573730867502,1.548214397884955e-17,0.0423597417337874,0.8167458576634462,-0.13735645450087353,0.7141023121643193,-0.04235974173378737
375,3.75,3.9397796592726055e-17,0.018134591865524352,-0.673698183472408,0.3166915661683719,-0.7503897496407794,-0.01813459186552431,-9.817987582323352e-18,0.04186874225878984,0.8209407950699631,-0.13736872944555645,0.7183095245155164,-0.04186874225878981
376,3.7600000000000002,3.753504344834517e-17,0.0162126101780226,-0.6516989782728518,0.313707640560558,-0.7254066188334085,-0.01621261017802257,9.424539318206733e-18,0.04113966298985813,0.8252197897607633,-0.13739402500040765,0.7226138147611656,-0.04113966298985808
377,3.77,4.6576546638072816e-17,0.013578483016291568,-0.6303938241466521,0.3099916100756591,-0.7003854342223099,-0.01357848301629154,-2.978647367462442e-18,0.040166527133850216,0.8295994904523855,-0.1374331657143194,0.727032656166704,-0.04016652713385019
378,3.7800000000000002,3.8276608105506776e-17,0.010091747616745986,-0.6098790564124715,0.3055758934458842,-0.6754549498583535,-0.010091747616745972,-1.1116864655389115e-17,0.03894292933624027,0.834096415321807,-0.13748716259974503,0.7315835779215525,-0.038942929336240245
379,3.79,4.181289034074709e-17,0.005550099508437503,-0.590256889395172,0.300498345795691,-0.6507552351908621,-0.0055500995084374755,7.764878354528311e-18,0.03746205007059,0.8387269925871809,-0.13755722377574486,0.7362842163629266,-0.037462050070589975
380,3.8000000000000003,5.105974431616225e-17,-0.00034545517267865755,-0.5716372329204279,0.29480165340231157,-0.626438886322743,0.0003454551726786853,2.652661218342487e-18,0.035716391327778235,0.8435080589807643,-0.13764477847820322,0.7411528374589671,-0.03571639132777821
381,3.81,3.4105177374398855e-17,-0.008050144113963181,-0.5541400255035899,0.2885327124050102,-0.6026727379085997,0.008050144113963195,2.3477482191258354e-17,0.033696966537456685,0.848458186262005,-0.13775153381380412,0.7462097200758087,-0.03369696653745666
382,3.8200000000000003,4.452274933311334e-17,-0.018285503063088973,-0.5378984126578185,0.2817420376200436,-0.579640450277862,0.018285503063089,1.0088176230561546e-17,0.03139163955437918,0.8536002106515578,-0.1378795941880565,0.751479804839613,-0.031391639554379125
383,3.83,3.1215127574198513e-17,-0.03226043530758774,-0.5230629623989894,0.27448341888981453,-0.5575463812888066,0.03226043530758774,-2.5870383785249677e-18,0.028782410603467423,0.8589651097427203,-0.1380316785327219,0.7569967882754418,-0.028782410603467395
384,3.84,-1.4318469753761095e-17,-0.05216337532842871,-0.5098066486993008,0.26681460256790335,-0.5366212512672042,0.05216337532842871,1.0404639300989054e-17,0.025841831996801234,0.864596712061034,-0.13821145677188273,0.7628081688329167,-0.025841831996801207
385,3.85,3.9769114486821936e-17,-0.07716337532842871,-0.4983294766978129,0.2588015583125115,-0.517131035010324,0.07716337532842871,2.9229326116773824e-18,0.022529567454378008,0.8705554374105099,-0.13842397194998501,0.7689794093604951,-0.02252956745437798
386,3.86,-3.029372388499152e-17,-0.1021633753284287,-0.4888609292319127,0.2505358011647104,-0.49939673039662,0.1021633753284287,8.806015739545282e-18,0.018791502247240688,0.8769172708150964,-0.138675987011868,0.7755932578269635,-0.01879150224724066
387,3.87,-3.595468718530097e-16,-0.12716337532842867,-0.4816630153779303,0.2422140215634362,-0.4838770369413665,0.12716337532842867,1.8138538432850702e-17,0.014565690267298065,0.8837617329641471,-0.13897586144759366,0.7827375944117398,-0.014565690267298037
388,3.88,7.394208248433636e-15,-0.1521633753284287,-0.47710836934897316,0.23474108988331388,-0.4718494592322968,0.15216337532842802,7.0718667621139e-18,0.009801284142028646,0.8911406663886164,-0.13933220852736972,0.7904728749159857,-0.009801284142028618
389,3.89,1.2422998794563122e-14,-0.12716337532842864,-0.47412071323599847,0.221270657006453,-0.4553913702424466,0.1271633753284283,9.834765595482633e-18,0.004484058867371729,0.8990436453387051,-0.1397515352165951,0.7987951805553002,-0.0044840588673716875
390,3.9,1.5884185574449396e-15,-0.10216337532842865,-0.4747500760600697,0.21250521059731808,-0.447255286657382,0.10216337532842831,1.6224155241343846e-17,-0.0013697463408311045,0.9074257574458972,-0.14023862607651572,0.8076643835224124,0.001369746340831146
391,3.91,1.4630675510789684e-16,-0.07716337532842865,-0.4782676080699285,0.20382965502173278,-0.44209726309165864,0.07716337532842835,8.81794525011741e-18,-0.0077245067717680305,0.9162278864279908,-0.1407969774850485,0.817024863913042,0.007724506771768044
392,3.92,3.717924776514254e-17,-0.05216337532842866,-0.48448576100005625,0.1951904166603261,-0.4396761776603859,0.05216337532842838,1.0149543867600485e-17,-0.014532630236293045,0.9253843934194609,-0.14142883662024597,0.8268132300397055,0.01453263023629306
393,3.93,5.533465383865791e-17,-0.027163375328428663,-0.49192259639573976,0.1871081220073686,-0.4390307184031079,0.027163375328428413,1.0107711974129853e-17,-0.02173961482525212,0.9348272636615543,-0.14213519269346098,0.8369624563550189,0.02173961482525215
394,3.94,5.1165977861572755e-17,-0.0021633753284286683,-0.5000241290891775,0.17985790130160606,-0.43988203039078533,0.00216337532842846,8.159767352658198e-18,-0.02928757671505955,0.9444888570608868,-0.14291579662679033,0.8474046536876769,0.029287576715059563
395,3.95,4.242758758264878e-17,0.02283662467157134,-0.5086566156319715,0.17358134067157904,-0.44223795630354834,-0.022836624671571507,1.3863663033685133e-17,-0.03711774255979086,0.9543038377975329,-0.1437692204720663,0.8580730582696012,0.037117742559790876
396,3.96,3.817672529632688e-17,0.04783662467157134,-0.5177589841807421,0.16837440204387433,-0.4461333862246142,-0.04783662467157146,5.339016614143749e-18,-0.045172214379276585,0.9642105140861627,-0.1446929524821151,0.8689034665682782,0.0451722143792766
397,3.97,3.841046774129015e-17,0.07283662467157134,-0.5272736052050898,0.16430865990500598,-0.45158226511009536,-0.07283662467157141,1.1775634733433214e-17,-0.05339520793361055,0.9741517271633217,-0.14568351968438054,0.8798352468477026,0.05339520793361057
398,3.98,4.3770927888874283e-17,0.09783662467157135,-0.5371327398890752,0.16143650017352018,-0.4585692400625958,-0.09783662467157135,2.1170064064116618e-18,-0.06173390168417063,0.9840753918192294,-0.14673662897222084,0.890812020791452,0.06173390168417066
399,3.99,1.3221089098926182e-16,0.10964659261825102,-0.5472086799971702,0.15952654854884296,-0.46673522854601535,-0.10964659261825084,1.0450680136883049e-17,-0.07013867055981976,0.9939345567482941,-0.1478477079681234,0.901782264716418,0.0701386705598201
400,4.0,-1.2887814094233678e-17,0.11132784797477978,-0.557306749539504,0.15789066748903047,-0.47519741702853713,-0.11132784797477965,-6.366418972232073e-17,-0.07856478361427491,1.0036884097562337,-0.14901033272382114,0.9126987424800546,0.07856478361427513
401,4.01,2.862965486293747e-17,0.10797584492265165,-0.567352297980695,0.15636605678827797,-0.4837183547689725,-0.10797584492265158,3.7710531266500065e-17,-0.08697047087184934,1.0133006571563117,-0.1502192239883341,0.9235198811446437,0.08697047087184948
402,4.0200000000000005,4.297091371668306e-17,0.10215488890478747,-0.5773035609893046,0.1549226170424679,-0.4922261780317725,-0.10215488890478738,1.5990745731040908e-17,-0.09531826899244353,1.0227403787063318,-0.15146842376359226,0.9342088024699229,0.09531826899244361
403,4.03,7.735578457996725e-18,0.0951617376281075,-0.5871285458334842,0.15355578635430078,-0.5006843321877823,-0.09516173762810744,4.998978206911648e-18,-0.103574841320493,1.0319815688954153,-0.1527517867606677,0.9447333556560848,0.10357484132049308
404,4.04,4.400107045394628e-17,0.08765750202308854,-0.5968002937028852,0.15226523613337195,-0.5090655298362576,-0.08765750202308847,-2.150201931622922e-18,-0.11171078745122057,1.041002777182059,-0.15406316873069115,0.9550659459127444,0.11171078745122061
405,4.05,2.494508151674861e-17,0.07998371224878897,-0.6062957885622718,0.15105073567133787,-0.5173465242336106,-0.07998371224878896,-1.9622334227564384e-17,-0.11970043248835122,1.0497867480533154,-0.15539654177703455,0.9651832898303474,0.1197004324883513
406,4.0600000000000005,4.044141101903262e-17,0.07232097027786012,-0.6155954921407673,0.1499104272310069,-0.5255059193717719,-0.07232097027786008,8.030128962915684e-18,-0.12752110209069517,1.0583207149414031,-0.1567450769450539,0.9750657918864554,0.12752110209069523
407,4.07,4.227627290495511e-17,0.0647669207609182,-0.6246833888794657,0.1488441812773812,-0.5335275701568469,-0.06476692076091814,1.0222539313715603e-17,-0.13515411542334504,1.0665938473577414,-0.15810456778762394,0.9846984151453646,0.1351541154233451
408,4.08,3.682916882697082e-17,0.05737707205372151,-0.6335463776240334,0.147849629749632,-0.5413960073736681,-0.057377072053721445,6.96951160174276e-18,-0.14258344603839537,1.0745994949344793,-0.15946945843105598,0.9940689533655358,0.1425834460383954
409,4.09,4.231049849749469e-17,0.05018442329961547,-0.6421742269493232,0.14692425264961317,-0.5490984795989369,-0.05018442329961541,9.673349945092925e-18,-0.14979583574642938,1.0823335796930467,-0.1608348465610755,1.0031684262541218,0.1497958357464294
410,4.1,3.979182671147138e-17,0.0432095952019087,-0.6505593229628533,0.14606525530656234,-0.5566245782694152,-0.04320959520190864,1.2082009874055414e-17,-0.15678053432110017,1.0897944134338369,-0.16219628938051456,1.0119907028143527,0.15678053432110023
411,4.11,3.668938536243272e-17,0.036466017685212834,-0.6586964392970788,0.14526961466981458,-0.5639660539668951,-0.036466017685212765,9.198199424447542e-18,-0.1635290470762828,1.096982422419619,-0.1635497782897405,1.0205322007093554,0.16352904707628282
412,4.12,4.303856858234439e-17,0.029962640225619938,-0.6665825180356048,0.1445341497562228,-0.5711166677918249,-0.02996264022561987,4.382689877354659e-18,-0.17005746845746475,1.1038782229945534,-0.16492101439970386,1.0287992373942576,0.17005746845746478
413,4.13,3.4577931320229854e-17,0.02370539699138774,-0.6742164609651741,0.14385558788852004,-0.5780720488536928,-0.02370539699138767,1.312685158997485e-17,-0.17693311165848435,1.1099987614719575,-0.1669538339457174,1.0369525954176748,0.17693311165848438
414,4.14,3.976897987683153e-17,0.01769804241633771,-0.681598932212066,0.1432306217703646,-0.584829553982432,-0.017698042416337656,5.330535832124046e-18,-0.18491301759727694,1.1150417156670693,-0.17002321501891615,1.0450649306859863,0.18491301759727696
415,4.15,3.748506018634693e-17,0.011942664808739456,-0.6887321732703394,0.14265595718344992,-0.591388130453788,-0.0119426648087394,-4.084604523622296e-18,-0.19482734403093233,1.1189495305247847,-0.17417476642755114,1.0531242969523344,0.19482734403093235
416,4.16,2.918419534266564e-17,0.006440031778330579,-0.6956198311023708,0.1421283520597202,-0.5977481831620906,-0.00644003177833051,2.4144611895694186e-17,-0.20785432358023545,1.1217307575819335,-0.17937630821467787,1.06110706579661,0.20785432358023548
417,4.17,2.6579248409595535e-17,0.001189844501034501,-0.7022667996681601,0.14164464786680286,-0.6039114475349634,-0.0011898445010344316,-2.244189965506605e-18,-0.2259967136964263,1.123424869633081,-0.18556711648262036,1.0689919861157027,0.22599671369642635
418,4.18,4.529955289883352e-17,-0.0038090604294445385,-0.7086790749669812,0.14120179425306445,-0.6098808692200506,0.003809060429444608,1.15811369423048e-16,-0.2509967136964263,1.1240972468446175,-0.19266425595079506,1.0767615027954112,0.2509967136964263
419,4.19,2.871804843104061e-17,-0.008558541867776076,-0.7148636234561653,0.14079686785790557,-0.6156604913140682,0.008558541867776145,7.849158164628401e-17,-0.2759967136964263,1.1236286719536226,-0.2004990266072456,1.084127698560864,0.27599671369642637
420,4.2,4.036884192842719e-17,-0.013061007475444641,-0.720828263541237,0.14042708613349408,-0.6212553496747275,0.01306100747544471,1.1650604302128828e-16,-0.30099671369642633,1.120874948407221,-0.2085368787386762,1.0894118271458961,0.30099671369642633
421,4.21,4.42473939440689e-17,-0.01731928404396192,-0.7265815597028588,0.14008981695638945,-0.6266713766592473,0.01731928404396199,-1.2313320623318e-16,-0.3259967136964263,1.1160533929680634,-0.21588696316117517,1.0919403561292402,0.32599671369642635
422,4.22,3.644582506289351e-17,-0.021336501583271356,-0.7321327287323253,0.13978258473627447,-0.6319153134686011,0.021336501583271425,-3.405388764859899e-16,-0.30099671369642633,1.1046630110271858,-0.22846887875630018,1.0931318897834867,0.30099671369642633
423,4.23,3.719903321927831e-17,-0.025115989131613392,-0.7374915574827884,0.13950307365778924,-0.6369946311405754,0.025115989131613475,-1.0041434643390418e-16,-0.27599671369642653,1.0942718996284606,-0.23657279746309456,1.090844697091556,0.27599671369642637
424,4.24,5.967973561156379e-17,-0.028661180823342486,-0.7426683315020216,0.13924912862231242,-0.641917460124334,0.02866118082334257,-2.5043312254838896e-16,-0.2509967136964265,1.0816239406364412,-0.24466110378544148,1.0862850444218826,0.25099671369642634
425,4.25,5.382124062274724e-17,-0.031975531051801565,-0.747673773889031,0.13901875439130607,-0.6466925282803344,0.03197553105180165,-6.5927324899095576e-18,-0.2259967136964265,1.0668386409674548,-0.25279647657915183,1.0796351175466061,0.22599671369642635
426,4.26,2.666952485524984e-17,-0.035062437731977786,-0.7525189937062545,0.13881011337230043,-0.6513291070785541,0.0350624377319779,3.2753019153966685e-17,-0.2009967136964265,1.0502084465819772,-0.26081443743903565,1.0710228840210096,0.20099671369642635
427,4.2700000000000005,2.7445685167044127e-17,-0.0379251727737335,-0.7572154432785193,0.1386215224335553,-0.6558369657120742,0.03792517277373361,1.4532655481405697e-17,-0.1759967136964265,1.0319865075375505,-0.2685963085149715,1.060582816052521,0.17599671369642636
428,4.28,1.9879772334038537e-17,-0.04056681895391415,-0.7617748837179202,0.13845144908395224,-0.6602263328018707,0.04056681895391423,4.30996961720709e-18,-0.15099671369642648,1.0123942800603745,-0.27605644414935304,1.048450724209727,0.1509967136964264
429,4.29,5.1542447154954506e-17,-0.042990212437710784,-0.7662093580341792,0.13829850731085103,-0.6645078653450276,0.042990212437710895,1.3327965727794525e-17,-0.12599671369642648,0.9916332265525699,-0.2831250234915671,1.034758250044136,0.1259967136964264
430,4.3,1.504100314394426e-17,-0.04519789024613338,-0.7705311712311033,0.13816145333028163,-0.6686926245613818,0.045197890246133465,4.545919977843254e-18,-0.10099671369642649,0.9698898948583664,-0.2897402632158369,1.0196301580742049,0.10099671369642643
431,4.3100000000000005,4.739286927140397e-17,-0.04719204198925289,-0.774752876866665,0.13803918147092464,-0.6727920583375897,0.047192041989253,5.753818004736526e-18,-0.07599671369642648,0.9473378328664924,-0.2958454442837982,1.0031832771502898,0.07599671369642647
432,4.32,1.0598627070448341e-17,-0.048974465170021464,-0.7788872696854777,0.13793072038601928,-0.6768179900714961,0.04897446517002163,-2.7303772888721053e-18,-0.059699493417702,0.9241383946636831,-0.30138798397522903,0.9855263786389101,0.059699493417702004
433,4.33,3.092461343654442e-17,-0.05054652329805259,-0.7829473841315294,0.13783522976640994,-0.6807826138979371,0.05054652329805279,9.499180273795581e-18,-0.05348905373544432,0.9004412608457112,-0.30631939825687493,0.9667606591025844,0.053489053735444325
434,4.34,2.5128850868263587e-17,-0.05190910593460843,-0.7869464988087326,0.13775199771454905,-0.6846984965232799,0.05190910593460854,1.240736903224242e-17,-0.05187195830820954,0.8763849787708803,-0.3105956762927785,0.9469806550636597,0.051871958308209544
435,4.3500000000000005,2.59005087576764e-17,-0.05306258964758653,-0.7908981472202586,0.13768043893501736,-0.6885785861552782,0.05306258964758667,8.747017557372906e-19,-0.052183897929204665,0.8520976350877493,-0.3141778435647994,0.9262754786525469,0.05218389792920467
436,4.36,2.6790719732793934e-17,-0.054006798772618964,-0.7948161352433277,0.13762009390262187,-0.6924362291459487,0.0540067987726191,9.070748693985896e-18,-0.053149068907595014,0.8276976997749382,-0.3170325881616184,0.9047302879365566,0.05314906890759503
437,4.37,4.813460229575584e-17,-0.054740965020290966,-0.7987145655252529,0.13757062918230745,-0.6962851947075577,0.05474096502029108,5.718079932887188e-18,-0.05416744731257072,0.8032950509972113,-0.31913286707857946,0.8824279180757926,0.05416744731257075
438,4.38,6.727086836756344e-17,-0.055263685603620855,-0.8026078679372414,0.13753183908779276,-0.7001397070250355,0.055263685603620966,1.4372720930925316e-17,-0.05496300664500183,0.7789921754355983,-0.32045843188134226,0.8594506073169383,0.05496300664500185
439,4.39,7.048734609868659e-17,-0.055572881014083114,-0.8065108329575362,0.13750364886019784,-0.7040144818177345,0.0555728810140832,7.395630041311344e-18,-0.05541050503736375,0.7548855290020714,-0.3209962288446132,0.8358817578466868,0.05541050503736378
440,4.4,6.254939139644208e-17,-0.05566575613011068,-0.8104386410848302,0.13748611949492473,-0.707924760579759,0.055665756130110766,5.252675838786949e-18,-0.05545023513854421,0.7310670339091568,-0.3207406425686231,0.8118076764777817,0.05545023513854424
441,4.41,4.7906180941901815e-17,-0.05553877197791876,-0.8144068763626048,0.13747945420824614,-0.7118863305708536,0.0555387719779189,7.2103837890313e-18,-0.05504570490019342,0.7076256785510618,-0.3196935659730823,0.7873192445241464,0.055045704900193455
442,4.42,4.4459369340330305e-17,-0.055187642227591927,-0.8184315021286476,0.13748400624513446,-0.7159155083737807,0.05518764222759204,6.716684315980725e-18,-0.05416178715164488,0.6846491730211223,-0.31786429431885976,0.7625134673399834,0.0541617871516449
443,4.43,7.568425906884387e-17,-0.05460737137397559,-0.8225287762600547,0.13750028730561914,-0.7200290635656734,0.0546073713739757,1.3188761699919569e-17,-0.052751962188099015,0.662225606107982,-0.3152692561898959,0.7374948622978805,0.05275196218809903
444,4.44,4.29926878409404e-17,-0.05379232254842309,-0.8267151389868318,0.13752897613215886,-0.72424411511899,0.0537923225484232,1.0366112082043071e-18,-0.050748587817019394,0.6404450880142757,-0.3119316046781969,0.7123766926924708,0.050748587817019415
445,4.45,5.701608681116508e-17,-0.05273632599660344,-0.8310070486721745,0.13757092642280677,-0.7285779750949835,0.05273632599660355,1.5456138380040766e-17,-0.048052387739862756,0.6194013135224036,-0.30788070602505224,0.687282019547458,0.04805238773986278
